country.b,country.a,exp.comp,imp.comp,statea,stateb,year,dispnum3,endyear,hiact,hostlev,outcome,fatality,victor,loser,is.war,pb.exps,pb.imps,delta.exp.comp,delta.imp.comp
Dem.Rp.Congo,Congo,0.11164128829632983,0.17700647569323616,484,490,1965,1328,1965,0,No militarized action,5,0,0,0,1,0.059634778308201894,0.20703447070359327,-0.05200650998812793,0.030027995010357106
Dem.Rp.Congo,Uganda,0.1819176367965699,0.11536439153375933,500,490,1965,1319,1965,17,Use of force,5,NA,0,0,1,0.027069243845370284,0.18908938640194464,-0.1548483929511996,0.07372499486818532
USA,Cambodia,0.01974990274093483,0.06295455647639728,811,2,1965,1216,1966,7,Display of force,5,0,0,0,1,0.021023162946184747,0.05743104513444033,0.001273260205249916,-0.005523511341956951
USA,China,0.11366999073704016,0.01310685471458979,710,2,1965,1216,1966,1,Threat to use force,5,0,0,0,1,0.09267583431693943,0.019920391148196288,-0.020994156420100732,0.006813536433606498
USA,China,0.11366999073704016,0.01310685471458979,710,2,1965,2929,1967,17,Use of force,5,NA,0,0,1,0.06902462062044033,0.030633218316472494,-0.04464537011659983,0.017526363601882707
USA,Fm USSR,0.0900109171047885,0.04956488221326985,365,2,1965,2910,1965,0,No militarized action,5,0,0,0,1,0.07857498440944963,0.03734692705489843,-0.011435932695338866,-0.012217955158371423
USA,Korea D P Rp,0.024895440531097466,0.009396730730295275,731,2,1965,2916,1965,16,Use of force,5,0,0,0,1,0.04569318203404244,0.005917880662063429,0.020797741502944975,-0.003478850068231846
Argentina,Chile,0.004627744322148931,0.26938266275333955,155,160,1965,1608,1965,17,Use of force,6,1,0,0,1,0.004012428380770514,0.2961966773649079,-6.15315941378417e-4,0.02681401461156835
Chile,Argentina,0.004627744322148931,0.26938266275333955,160,155,1965,1608,1965,17,Use of force,6,1,0,0,1,0.004012428380770514,0.2961966773649079,-6.15315941378417e-4,0.02681401461156835
Israel,Lebanon,0.006482380605199835,0.1277251308954162,660,666,1965,1017,1965,0,No militarized action,5,0,0,0,1,0.007156138812236369,0.12820449158372726,6.737582070365337e-4,4.7936068831105905e-4
Japan,Indonesia,0.003857801275668805,0.024420438515330878,850,740,1965,2914,1965,15,Use of force,5,0,0,0,1,0.0029572971622384143,0.05202387103342838,-9.005041134303908e-4,0.0276034325180975
Iran,Iraq,0.6615196498134827,0.3130733677779453,645,630,1965,2106,1966,17,Use of force,5,1,0,0,1,0.37058984193425143,0.271043108447288,-0.29092980787923123,-0.042030259330657294
Turkey,Cyprus,0.028066026060684965,0.09906769524244248,352,640,1965,2171,1965,1,Threat to use force,5,0,0,0,1,0.043487616908884696,0.16701085833902998,0.015421590848199732,0.0679431630965875
Turkey,Cyprus,0.028066026060684965,0.09906769524244248,352,640,1965,2172,1965,0,No militarized action,5,0,0,0,1,0.043487616908884696,0.16701085833902998,0.015421590848199732,0.0679431630965875
Turkey,Iraq,0.0015183033982939286,0.0927280833694111,645,640,1965,3169,1965,16,Use of force,5,0,0,0,1,0.0026809274069822878,0.15613450563249423,0.0011626240086883592,0.06340642226308313
Turkey,Syria,0.05347156919543687,0.1033573505677306,652,640,1965,3168,1965,17,Use of force,5,1,0,0,1,0.07460282958013564,0.29292299386102194,0.021131260384698772,0.18956564329329134
Cambodia,USA,0.01974990274093483,0.06295455647639728,2,811,1965,1216,1966,16,Use of force,5,0,0,0,1,0.021023162946184747,0.05743104513444033,0.001273260205249916,-0.005523511341956951
Cambodia,Thailand,0.3520791523134479,0.2871478934005379,800,811,1965,1216,1966,12,Display of force,5,0,0,0,1,0.391640082304721,0.24812211719623728,0.03956092999127314,-0.039025776204300644
Cambodia,Viet Nam,0.2715061245274587,0.07662205055800962,817,811,1965,1216,1966,12,Display of force,5,0,0,0,1,0.35911787609404777,0.1696335908934725,0.08761175156658907,0.09301154033546287
India,Pakistan,0.20568318530573948,0.8091911281395532,770,750,1965,2631,1965,17,Use of force,5,4,0,0,1,0.2961530574117751,0.676634866985197,0.09046987210603563,-0.13255626115435615
India,Nepal,0.01802842256758001,0.0012683473755632348,790,750,1965,1463,1965,7,Display of force,7,0,0,0,1,0.07811992758243708,0.001583595023795827,0.06009150501485706,3.152476482325922e-4
Malaysia,Indonesia,0.18907610072757872,0.2789325288647765,850,820,1965,2913,1965,15,Use of force,5,0,0,0,1,0.19301120226958865,0.3476915493947868,0.003935101542009933,0.06875902053001032
Pakistan,India,0.20568318530573948,0.8091911281395532,750,770,1965,2631,1965,17,Use of force,5,4,0,0,1,0.2961530574117751,0.676634866985197,0.09046987210603563,-0.13255626115435615
Thailand,Cambodia,0.3520791523134479,0.2871478934005379,811,800,1965,1216,1966,7,Display of force,5,0,0,0,1,0.391640082304721,0.24812211719623728,0.03956092999127314,-0.039025776204300644
Thailand,China,0.2010656414946593,0.034830939063416944,710,800,1965,1216,1966,1,Threat to use force,5,0,0,0,1,0.24431406361418798,0.07180156871866022,0.04324842211952867,0.03697062965524328
UK,Fm USSR,0.06261887558270658,0.22775958432222732,365,200,1965,2915,1965,12,Display of force,5,0,0,0,1,0.05081712270787214,0.18090619210257722,-0.01180175287483444,-0.0468533922196501
UK,Zimbabwe,0.01892256751040016,0.022631135929475268,552,200,1965,1804,1966,7,Display of force,5,0,0,0,1,8.291747613102626e-4,0.03412790893504137,-0.018093392749089898,0.011496773005566101
Viet Nam,Cambodia,0.2715061245274587,0.07662205055800962,811,817,1965,1216,1966,7,Display of force,5,0,0,0,1,0.35911787609404777,0.1696335908934725,0.08761175156658907,0.09301154033546287
Viet Nam,China,0.10603241530518462,0.009812792165273492,710,817,1965,1216,1966,1,Threat to use force,5,0,0,0,1,0.09920307558965664,0.02113238159616897,-0.006829339715527974,0.011319589430895479
Ethiopia,Somalia,0.0027453787096047037,0.19376578261523544,520,530,1965,2066,1965,17,Use of force,5,0,0,0,1,0.0036638318964265083,0.14339316552319373,9.184531868218046e-4,-0.050372617092041716
Ghana,Togo,0.1462160768666207,0.3353380920867593,461,452,1965,1419,1965,17,Use of force,5,1,0,0,1,0.11992755430477488,0.2594733067639918,-0.026288522561845815,-0.07586478532276753
Kenya,Uganda,0.3657282017158855,0.5435524373461431,500,501,1965,1366,1965,0,No militarized action,7,0,0,0,1,0.46085915517197323,0.5309994031863979,0.09513095345608774,-0.01255303415974518
Somalia,Ethiopia,0.0027453787096047037,0.19376578261523544,530,520,1965,2066,1965,17,Use of force,5,0,0,0,1,0.0036638318964265083,0.14339316552319373,9.184531868218046e-4,-0.050372617092041716
Uganda,Dem.Rp.Congo,0.1819176367965699,0.11536439153375933,490,500,1965,1319,1965,14,Use of force,5,NA,0,0,1,0.027069243845370284,0.18908938640194464,-0.1548483929511996,0.07372499486818532
Uganda,Kenya,0.3657282017158855,0.5435524373461431,501,500,1965,1366,1965,15,Use of force,7,0,0,0,1,0.46085915517197323,0.5309994031863979,0.09513095345608774,-0.01255303415974518
Cyprus,Turkey,0.028066026060684965,0.09906769524244248,640,352,1965,2171,1965,1,Threat to use force,5,0,0,0,1,0.043487616908884696,0.16701085833902998,0.015421590848199732,0.0679431630965875
Cyprus,Turkey,0.028066026060684965,0.09906769524244248,640,352,1965,2172,1965,1,Threat to use force,5,0,0,0,1,0.043487616908884696,0.16701085833902998,0.015421590848199732,0.0679431630965875
Iraq,Iran,0.6615196498134827,0.3130733677779453,630,645,1965,2106,1966,17,Use of force,5,1,0,0,1,0.37058984193425143,0.271043108447288,-0.29092980787923123,-0.042030259330657294
Iraq,Turkey,0.0015183033982939286,0.0927280833694111,640,645,1965,3169,1965,0,No militarized action,5,0,0,0,1,0.0026809274069822878,0.15613450563249423,0.0011626240086883592,0.06340642226308313
Lebanon,Israel,0.006482380605199835,0.1277251308954162,666,660,1965,1017,1965,16,Use of force,5,0,0,0,1,0.007156138812236369,0.12820449158372726,6.737582070365337e-4,4.7936068831105905e-4
Syria,Turkey,0.05347156919543687,0.1033573505677306,640,652,1965,3168,1965,17,Use of force,5,1,0,0,1,0.07460282958013564,0.29292299386102194,0.021131260384698772,0.18956564329329134
Indonesia,Japan,0.003857801275668805,0.024420438515330878,740,850,1965,2914,1965,0,No militarized action,5,0,0,0,1,0.0029572971622384143,0.05202387103342838,-9.005041134303908e-4,0.0276034325180975
Indonesia,Malaysia,0.18907610072757872,0.2789325288647765,820,850,1965,2913,1965,0,No militarized action,5,0,0,0,1,0.19301120226958865,0.3476915493947868,0.003935101542009933,0.06875902053001032
China,USA,0.11366999073704016,0.01310685471458979,2,710,1965,1216,1966,16,Use of force,5,0,0,0,1,0.09267583431693943,0.019920391148196288,-0.020994156420100732,0.006813536433606498
China,USA,0.11366999073704016,0.01310685471458979,2,710,1965,2929,1967,17,Use of force,5,NA,0,0,1,0.06902462062044033,0.030633218316472494,-0.04464537011659983,0.017526363601882707
China,Thailand,0.2010656414946593,0.034830939063416944,800,710,1965,1216,1966,12,Display of force,5,0,0,0,1,0.24431406361418798,0.07180156871866022,0.04324842211952867,0.03697062965524328
China,Viet Nam,0.10603241530518462,0.009812792165273492,817,710,1965,1216,1966,12,Display of force,5,0,0,0,1,0.09920307558965664,0.02113238159616897,-0.006829339715527974,0.011319589430895479
China,Fm USSR,0.05539378594910515,0.6246071050473151,365,710,1965,2708,1966,7,Display of force,5,0,0,0,1,0.06504872164173049,0.28702314901637493,0.009654935692625342,-0.33758395603094016
Fm USSR,USA,0.0900109171047885,0.04956488221326985,2,365,1965,2910,1965,7,Display of force,5,0,0,0,1,0.07857498440944963,0.03734692705489843,-0.011435932695338866,-0.012217955158371423
Fm USSR,UK,0.06261887558270658,0.22775958432222732,200,365,1965,2915,1965,0,No militarized action,5,0,0,0,1,0.05081712270787214,0.18090619210257722,-0.01180175287483444,-0.0468533922196501
Fm USSR,China,0.05539378594910515,0.6246071050473151,710,365,1965,2708,1966,0,No militarized action,5,0,0,0,1,0.06504872164173049,0.28702314901637493,0.009654935692625342,-0.33758395603094016
Zimbabwe,UK,0.01892256751040016,0.022631135929475268,200,552,1965,1804,1966,7,Display of force,5,0,0,0,1,8.291747613102626e-4,0.03412790893504137,-0.018093392749089898,0.011496773005566101
Zimbabwe,Zambia,0.14630559155089917,0.4206060451012298,551,552,1965,1804,1966,0,No militarized action,5,0,0,0,1,8.723991848674438e-4,0.15544610016014088,-0.14543319236603172,-0.2651599449410889
Togo,Ghana,0.1462160768666207,0.3353380920867593,452,461,1965,1419,1965,17,Use of force,5,1,0,0,1,0.11992755430477488,0.2594733067639918,-0.026288522561845815,-0.07586478532276753
Zambia,Zimbabwe,0.14630559155089917,0.4206060451012298,552,551,1965,1804,1966,7,Display of force,5,0,0,0,1,8.723991848674438e-4,0.15544610016014088,-0.14543319236603172,-0.2651599449410889
Korea D P Rp,USA,0.024895440531097466,0.009396730730295275,2,731,1965,2916,1965,1,Threat to use force,5,0,0,0,1,0.04569318203404244,0.005917880662063429,0.020797741502944975,-0.003478850068231846
Nepal,India,0.01802842256758001,0.0012683473755632348,750,790,1965,1463,1965,15,Use of force,7,0,0,0,1,0.07811992758243708,0.001583595023795827,0.06009150501485706,3.152476482325922e-4
Ghana,Guinea,0.052048739037616434,0.2690747886076734,438,452,1966,1408,1966,15,Use of force,7,0,0,0,1,0.00506065670814386,0.0760309352272742,-0.046988082329472575,-0.19304385338039923
Zambia,Portugal,0.0044836739875129625,0.15593625543517978,235,551,1966,1392,1969,17,Use of force,5,0,0,0,1,0.0019484095614506652,0.10573335320641974,-0.002535264426062297,-0.05020290222876003
Zambia,Zimbabwe,0.026691972981651112,0.16521295935666172,552,551,1966,1401,1966,16,Use of force,5,0,0,0,1,8.723991848674438e-4,0.15544610016014088,-0.02581957379678367,-0.009766859196520844
USA,Fm USSR,0.07857498440944963,0.03734692705489843,365,2,1966,2921,1966,16,Use of force,5,0,0,0,1,0.12793676640229812,0.05343604113266576,0.04936178199284849,0.01608911407776733
Venezuela,Guyana,0.0012606599333700075,0.268496682992555,110,101,1966,1166,1967,0,No militarized action,6,0,0,0,1,0.0032211994127701745,0.1912492473994996,0.001960539479400167,-0.07724743559305541
Israel,Jordan,0.01062548883613716,0.07281934014015848,663,666,1966,3412,1966,1,Threat to use force,5,0,0,0,1,0.009500649594649559,0.03681614268896201,-0.0011248392414876015,-0.03600319745119647
Israel,Syria,9.368582943321881e-4,0.13217243726448247,652,666,1966,3412,1966,16,Use of force,5,0,0,0,1,0.003155805236207765,0.05394280097012877,0.002218946941875577,-0.0782296362943537
Japan,Korea Rep.,0.16304427792103884,0.30036363562451246,732,740,1966,2919,1966,15,Use of force,5,0,0,0,1,0.14990178766752968,0.3677145813378512,-0.013142490253509165,0.06735094571333872
Iran,Iraq,0.5552447335979677,0.3141717877635628,645,630,1966,2107,1966,7,Display of force,5,0,0,0,1,0.37058984193425143,0.271043108447288,-0.18465489166371624,-0.04312867931627479
Jordan,Israel,0.01062548883613716,0.07281934014015848,666,663,1966,3412,1966,16,Use of force,5,0,0,0,1,0.009500649594649559,0.03681614268896201,-0.0011248392414876015,-0.03600319745119647
Jordan,Syria,-4.833253014946573e-5,0.24310891244690064,652,663,1966,3171,1966,16,Use of force,5,1,0,0,1,0.04081688798262282,0.179479317872753,0.040865220512772284,-0.06362959457414763
India,Pakistan,0.2961530574117751,0.676634866985197,770,750,1966,2632,1966,11,Display of force,5,0,0,0,1,0.2519083393564718,0.7780776661439628,-0.044244718055303334,0.10144279915876575
Korea Rep.,Japan,0.16304427792103884,0.30036363562451246,740,732,1966,2919,1966,0,No militarized action,5,0,0,0,1,0.14990178766752968,0.3677145813378512,-0.013142490253509165,0.06735094571333872
Korea Rep.,China,0.13225049969586644,0.07644676971867077,710,732,1966,2920,1966,15,Use of force,5,0,0,0,1,0.09568196310270016,0.09029152441829716,-0.03656853659316628,0.013844754699626385
Taiwan,China,0.12003194285205793,0.05973354656257327,710,713,1966,2891,1966,16,Use of force,5,1,0,0,1,0.08128428882350525,0.0898348527569083,-0.03874765402855268,0.030101306194335035
Netherlands,China,0.017821535207112445,0.03927952147450196,710,210,1966,1713,1966,15,Use of force,7,0,0,0,1,0.023404942506540783,0.058849661458888466,0.005583407299428338,0.019570139984386503
Portugal,Zambia,0.0044836739875129625,0.15593625543517978,551,235,1966,1392,1969,17,Use of force,5,0,0,0,1,0.0019484095614506652,0.10573335320641974,-0.002535264426062297,-0.05020290222876003
UK,Indonesia,0.002429067225229633,0.04096234492727085,850,200,1966,2918,1966,16,Use of force,5,0,0,0,1,0.009895340142682651,0.02491724241674718,0.0074662729174530176,-0.016045102510523667
Sudan,Chad,0.2061924694840144,0.1571844105848006,483,625,1966,1322,1966,16,Use of force,6,0,0,0,1,0.16925582233072461,0.08935145865783246,-0.03693664715328979,-0.06783295192696813
Chad,Sudan,0.2061924694840144,0.1571844105848006,625,483,1966,1322,1966,8,Display of force,6,0,0,0,1,0.16925582233072461,0.08935145865783246,-0.03693664715328979,-0.06783295192696813
Dem.Rp.Congo,Zimbabwe,0.019641119071319203,0.11599246591770095,552,490,1966,1324,1966,0,No militarized action,5,0,0,0,1,0.0015332960995243072,0.07065210479069897,-0.018107822971794897,-0.045340361127001974
Ethiopia,Somalia,0.0036638318964265083,0.14339316552319373,520,530,1966,2067,1966,17,Use of force,5,1,0,0,1,0.0015761929585023117,0.27998837513952424,-0.002087638937924197,0.1365952096163305
Guinea,Ghana,0.052048739037616434,0.2690747886076734,452,438,1966,1408,1966,15,Use of force,7,0,0,0,1,0.00506065670814386,0.0760309352272742,-0.046988082329472575,-0.19304385338039923
Madagascar,Zimbabwe,0.004245949914782795,0.11654135036601282,552,580,1966,1324,1966,0,No militarized action,5,0,0,0,1,0.0011329744601825279,0.08316908040701133,-0.0031129754546002676,-0.033372269959001485
Somalia,Ethiopia,0.0036638318964265083,0.14339316552319373,530,520,1966,2067,1966,17,Use of force,5,1,0,0,1,0.0015761929585023117,0.27998837513952424,-0.002087638937924197,0.1365952096163305
Somalia,Zimbabwe,5.224242591814798e-4,0.12786623299535815,552,520,1966,1324,1966,0,No militarized action,5,0,0,0,1,-6.606400758619333e-5,0.1395998767585631,-5.884882667676731e-4,0.01173364376320496
Syria,Israel,9.368582943321881e-4,0.13217243726448247,666,652,1966,3412,1966,16,Use of force,5,0,0,0,1,0.003155805236207765,0.05394280097012877,0.002218946941875577,-0.0782296362943537
Syria,Jordan,-4.833253014946573e-5,0.24310891244690064,663,652,1966,3171,1966,8,Display of force,5,1,0,0,1,0.04081688798262282,0.179479317872753,0.040865220512772284,-0.06362959457414763
Indonesia,UK,0.002429067225229633,0.04096234492727085,200,850,1966,2918,1966,0,No militarized action,5,0,0,0,1,0.009895340142682651,0.02491724241674718,0.0074662729174530176,-0.016045102510523667
Pakistan,India,0.2961530574117751,0.676634866985197,750,770,1966,2632,1966,0,No militarized action,5,0,0,0,1,0.2519083393564718,0.7780776661439628,-0.044244718055303334,0.10144279915876575
China,Korea Rep.,0.13225049969586644,0.07644676971867077,732,710,1966,2920,1966,0,No militarized action,5,0,0,0,1,0.09568196310270016,0.09029152441829716,-0.03656853659316628,0.013844754699626385
China,Taiwan,0.12003194285205793,0.05973354656257327,713,710,1966,2891,1966,16,Use of force,5,1,0,0,1,0.08128428882350525,0.0898348527569083,-0.03874765402855268,0.030101306194335035
China,Netherlands,0.017821535207112445,0.03927952147450196,210,710,1966,1713,1966,0,No militarized action,7,0,0,0,1,0.023404942506540783,0.058849661458888466,0.005583407299428338,0.019570139984386503
China,Fm USSR,0.05262951642325825,0.7467344854521245,365,710,1966,343,1968,17,Use of force,5,1,0,0,1,0.050293560834638346,0.19541721090740047,-0.0023359555886199035,-0.551317274544724
Fm USSR,USA,0.07857498440944963,0.03734692705489843,2,365,1966,2921,1966,0,No militarized action,5,0,0,0,1,0.12793676640229812,0.05343604113266576,0.04936178199284849,0.01608911407776733
Fm USSR,China,0.05262951642325825,0.7467344854521245,710,365,1966,343,1968,17,Use of force,5,1,0,0,1,0.050293560834638346,0.19541721090740047,-0.0023359555886199035,-0.551317274544724
Iraq,Iran,0.5552447335979677,0.3141717877635628,630,645,1966,2107,1966,16,Use of force,5,0,0,0,1,0.37058984193425143,0.271043108447288,-0.18465489166371624,-0.04312867931627479
Zimbabwe,Zambia,0.026691972981651112,0.16521295935666172,551,552,1966,1401,1966,1,Threat to use force,5,0,0,0,1,8.723991848674438e-4,0.15544610016014088,-0.02581957379678367,-0.009766859196520844
Zimbabwe,Dem.Rp.Congo,0.019641119071319203,0.11599246591770095,490,552,1966,1324,1966,1,Threat to use force,5,0,0,0,1,0.0015332960995243072,0.07065210479069897,-0.018107822971794897,-0.045340361127001974
Zimbabwe,Madagascar,0.004245949914782795,0.11654135036601282,580,552,1966,1324,1966,1,Threat to use force,5,0,0,0,1,0.0011329744601825279,0.08316908040701133,-0.0031129754546002676,-0.033372269959001485
Zimbabwe,Somalia,5.224242591814798e-4,0.12786623299535815,520,552,1966,1324,1966,1,Threat to use force,5,0,0,0,1,-6.606400758619333e-5,0.1395998767585631,-5.884882667676731e-4,0.01173364376320496
Guyana,Venezuela,0.0012606599333700075,0.268496682992555,101,110,1966,1166,1967,14,Use of force,6,0,0,0,1,0.0032211994127701745,0.1912492473994996,0.001960539479400167,-0.07724743559305541
USA,Ecuador,-8.834298176175882e-4,0.20051357297215092,130,2,1967,1805,1967,15,Use of force,7,0,0,0,1,-6.845768118167125e-4,0.08814073003334824,1.9885300580087576e-4,-0.11237284293880268
USA,Fm USSR,0.12793676640229812,0.05343604113266576,365,2,1967,345,1967,1,Threat to use force,5,0,0,0,1,0.13272653693058328,0.05951619567054933,0.004789770528285164,0.006080154537883575
